EventID,effort,harvest,n_census,people,beach,date,season,CF,TideHeight,CPUE,diggers_people,sum_people,n_interviews,wastage_rate,wastage,pct_interviewed
173.0,2241.471895404777,29598.9237470118,4,1393.0,Twin Harbors,2009-10-17,2009-10,0.6214666366577148,-0.7,13.205128205128204,1.0,39.0,15.0,,,0.017399281284745785
174.0,1826.3472399345937,27395.208599018908,4,915.0,Twin Harbors,2009-10-18,2009-10,0.48430001735687256,-1.1,15.0,0.9666666666666667,30.0,14.0,,,0.016426230096897882
175.0,1763.3697489023662,26450.546233535493,4,854.0,Twin Harbors,2009-10-19,2009-10,0.48430001735687256,-1.1,15.0,1.0,31.0,13.0,,,0.017579977210846663
176.0,3361.8462240390163,36845.83461546762,7,1690.0,LongBeach,2009-10-16,2009-10,0.5026999711990356,-0.2,10.96,1.0,75.0,39.0,,,0.022309170319483828
177.0,5397.62542285198,80964.3813427797,7,3000.0,LongBeach,2009-10-17,2009-10,0.5557999610900879,-0.8,15.0,1.0,69.0,26.0,,,0.012783399105072023
178.0,1367.064875185389,20471.796505901195,4,725.0,Twin Harbors,2009-11-04,2009-10,0.5303332805633545,-1.2,14.975,1.0,40.0,17.0,,,0.029259767203495417
179.0,1624.380290473338,23824.24426027562,7,567.9375,LongBeach,2009-11-04,2009-10,0.3496333360671997,,14.666666666666666,1.0,36.0,16.0,,,0.02216229796134115
180.0,199.3313934775048,2029.5560063164125,4,106.33333333333333,Twin Harbors,2009-11-05,2009-10,0.5334500074386597,-1.1,10.181818181818182,1.0,11.0,6.0,,,0.05518448352813721
181.0,781.6948094414947,10162.032522739431,4,451.2857142857142,Twin Harbors,2009-11-07,2009-10,0.5647666454315186,-0.4,13.0,0.9782608695652174,46.0,14.0,,,0.05884649538976225
182.0,2023.7297064348354,28369.010975659236,4,1416.0,Twin Harbors,2009-11-14,2009-10,0.6207000017166138,-0.4,14.018181818181818,0.8870967741935484,62.0,24.0,0.04,1134.7604390263693,0.03063650239597667
183.0,3936.185131967898,59042.77697951847,6,2787.0,Copalis,2009-11-14,2009-10,0.699999988079071,-0.4,15.0,0.9886363636363636,88.0,29.0,,,0.022356672018626407
184.0,2637.6867561694144,39565.30134254122,6,1752.0,Mocrocks,2009-11-14,2009-10,0.608199954032898,-0.4,15.0,0.9156626506024096,83.0,31.0,,,0.031466966199025434
185.0,5362.0031140208375,77749.04515330214,7,2955.0,LongBeach,2009-11-14,2009-10,0.5511000156402588,-0.4,14.5,1.0,60.0,26.0,,,0.011189848033304747
186.0,1867.0122739786043,24444.83512209196,7,1333.0,LongBeach,2009-11-15,2009-10,0.7139749526977539,-0.8,13.093023255813954,1.0,43.0,20.0,,,0.02303145008702432
187.0,148.210286914684,304.88973308163565,5,106.0,Kalaloch,2011-02-19,2010-11,0.5960000157356262,,2.057142857142857,0.8333333333333334,42.0,1.0,,,0.2833811395573166
188.0,728.7378523536895,7406.626535740226,4,477.0,Twin Harbors,2009-11-15,2009-10,0.6207000017166138,-0.8,10.163636363636364,0.9482758620689655,58.0,23.0,,,0.07958966288449358
189.0,3833.1451318326162,43442.31149410299,6,1352.0,Copalis,2009-11-15,2009-10,0.34630000591278076,-0.8,11.333333333333334,0.9818181818181818,55.0,21.0,,,0.014348530543038597
190.0,1324.7974214186509,15161.570489569005,6,635.0,Mocrocks,2009-11-15,2009-10,0.4622000455856323,-0.8,11.444444444444445,0.9642857142857143,28.0,15.0,,,0.021135306838094822
191.0,389.99997343336014,1979.9998651232129,6,273.0,Copalis,2009-11-16,2009-10,0.7000000476837158,-1.0,5.076923076923077,1.0,13.0,7.0,,,0.03333333560398647
192.0,329.6614866491733,3379.0302381540264,4,205.0,Twin Harbors,2009-11-17,2009-10,0.6218500137329102,-0.9,10.25,1.0,8.0,3.0,,,0.02426731760908918
193.0,759.0254716995601,11418.383182958598,4,472.0,Twin Harbors,2009-12-02,2009-10,0.6218500137329102,-1.5,15.043478260869565,1.0,23.0,12.0,,,0.030302013381052824
194.0,1698.5616954750299,24670.912494932403,7,997.0,LongBeach,2009-12-02,2009-10,0.5774999856948853,-1.5,14.524590163934427,0.9838709677419355,62.0,29.0,,,0.0365014707238295
195.0,459.34365334844745,6247.073685538886,4,285.64285714285717,Twin Harbors,2009-12-03,2009-10,0.6218500137329102,-1.8,13.6,1.0,50.0,21.0,,,0.10885096514454541
196.0,1363.6641722480417,20454.962583720626,6,718.0,Copalis,2009-12-03,2009-10,0.5083666443824768,-1.8,15.0,0.9655172413793104,29.0,14.0,,,0.021266232984762386
197.0,547.9138046604064,7195.934634540004,6,306.9230769230769,Mocrocks,2009-12-03,2009-10,0.5601667165756226,-1.8,13.133333333333333,1.0,30.0,13.0,,,0.0547531377103992
198.0,957.9504249418017,14000.813902995564,7,742.3157894736843,LongBeach,2009-12-04,2009-10,0.7371000051498413,-1.1,14.615384615384615,0.9512195121951219,41.0,19.0,,,0.042799709601351106
199.0,944.5962080405702,12344.15499143927,6,517.7647058823529,Mocrocks,2009-12-04,2009-10,0.548133373260498,-1.5,13.068181818181818,1.0,44.0,17.0,,,0.04658075019300756
200.0,516.6728504187759,7738.611137383443,4,277.35,Twin Harbors,2009-12-05,2009-10,0.5368000268936157,-1.5,14.977777777777778,1.0,45.0,20.0,,,0.08709573178371267
201.0,1484.4723947549628,21434.333114510686,6,773.0625,Copalis,2009-12-04,2009-10,0.5083666443824768,-1.5,14.439024390243903,0.9761904761904762,42.0,16.0,,,0.02829288045260876
202.0,1346.6777731604823,20200.16659740723,6,706.0,Copalis,2009-12-05,2009-10,0.5083666443824768,-1.1,15.0,0.9696969696969697,33.0,15.0,,,0.024504748394675868
203.0,788.1559462508159,11822.339193762238,6,364.2857142857143,Mocrocks,2009-12-05,2009-10,0.4622000455856323,-1.1,15.0,1.0,30.0,14.0,,,0.0380635331658756
204.0,6520.723181772751,19790.96684994186,6,2211.652173913043,Copalis,2010-01-01,2009-10,0.33332502841949463,-1.8,3.0350877192982457,0.9827586206896551,58.0,25.0,,,0.008894718941930592
205.0,4166.546638610156,62498.19957915234,6,2118.133333333333,Copalis,2010-01-02,2009-10,0.5083666443824768,-1.6,15.0,1.0,43.0,15.0,,,0.010320297294054436
207.0,1486.642864116428,12105.520464948057,6,795.0,Mocrocks,2009-12-31,2009-10,0.524066686630249,-1.6,8.142857142857142,0.98,50.0,17.0,,,0.033632825480057055
208.0,2836.2646236411097,16257.87400337136,6,1259.2631578947369,Mocrocks,2010-01-01,2009-10,0.4010200500488281,-1.8,5.732142857142857,0.9032258064516129,62.0,20.0,,,0.021859737445939123
209.0,1973.1658998461116,26050.785234677143,6,1164.965517241379,Mocrocks,2010-01-02,2009-10,0.524066686630249,-1.6,13.20253164556962,0.8876404494382022,89.0,29.0,,,0.045105178437829865
210.0,3263.6680992620804,28706.958179223602,6,1693.0,Copalis,2009-12-31,2009-10,0.5083666443824768,-1.6,8.795918367346939,0.98,100.0,35.0,,,0.030640370576471954
211.0,940.3668643007371,5915.21092060141,4,659.0,Twin Harbors,2009-12-31,2009-10,0.6207000017166138,-1.6,6.290322580645161,0.8857142857142857,35.0,14.0,,,0.037219516476717014
212.0,2593.9649905288193,17714.05039584812,4,1144.0,Twin Harbors,2010-01-02,2009-10,0.6207000017166138,-1.6,6.828947368421052,1.4074074074074074,54.0,24.0,,,0.020817551584993165
213.0,429.6224680669741,6444.337021004611,4,266.6666666666667,Twin Harbors,2010-01-03,2009-10,0.6207000017166138,-1.2,15.0,1.0,20.0,9.0,,,0.04655250012874603
214.0,2302.5973887238706,29482.27636934681,7,1533.0,LongBeach,2009-12-31,2009-10,0.6529666185379028,-1.6,12.803921568627452,0.9807692307692307,52.0,24.0,,,0.02258319246545271
215.0,3135.158659232838,47027.37988849257,7,2342.9473684210525,LongBeach,2010-01-02,2009-10,0.6991000175476074,-1.6,15.0,0.9354838709677419,62.0,19.0,,,0.019775713684350243
216.0,1131.5108141627147,16972.662212440722,4,593.0,Twin Harbors,2010-01-28,2009-10,0.5116000175476074,-1.1,15.0,0.9761904761904762,42.0,19.0,,,0.03711851400296053
217.0,4578.231858705256,65435.21632198244,6,2416.0,Copalis,2010-01-29,2009-10,0.5151500105857849,-1.5,14.292682926829269,0.9761904761904762,42.0,21.0,,,0.009173847305295234
218.0,5240.312340389709,64016.78859070672,6,2832.0,Copalis,2010-01-30,2009-10,0.5083666443824768,-1.5,12.216216216216216,0.940677966101695,118.0,45.0,,,0.02251774175568028
219.0,2736.7783658525573,21739.314943847676,6,966.0,Copalis,2010-01-31,2009-10,0.34643328189849854,-1.2,7.943396226415095,0.9814814814814815,54.0,18.0,,,0.01973122875924883
220.0,2377.7583115715793,28597.36347700953,6,1099.0,Mocrocks,2010-01-29,2009-10,0.4622000455856323,-1.5,12.027027027027026,1.0,37.0,12.0,,,0.015560875056113189
221.0,3417.6217909513502,42275.51338669958,6,1730.0,Mocrocks,2010-01-30,2009-10,0.5061999559402466,-1.5,12.36986301369863,1.0,73.0,29.0,,,0.021359882533894797
222.0,926.8134142299584,13902.201213449374,6,548.0,Mocrocks,2010-01-31,2009-10,0.5721999406814575,-1.2,15.0,0.967741935483871,31.0,11.0,,,0.03344794057146476
223.0,2078.734658812911,31181.019882193665,4,1174.0,Twin Harbors,2010-01-29,2009-10,0.5647666454315186,-1.5,15.0,1.0,49.0,27.0,,,0.02357203204952675
224.0,3072.065275162181,46080.979127432714,4,1735.0,Twin Harbors,2010-01-30,2009-10,0.5647666454315186,-1.5,15.0,1.0,76.0,37.0,,,0.024739057667317238
225.0,620.4627512995663,7360.944458599401,4,350.41666666666663,Twin Harbors,2010-01-31,2009-10,0.5647666454315186,-1.2,11.863636363636363,1.0,44.0,18.0,,,0.07091481302921328
226.0,81.52964988245105,1222.944748236766,6,42.0,Copalis,2008-12-14,2008-09,0.5151500105857849,-1.4,15.0,1.0,5.0,2.0,,,0.06132738221259344
227.0,1724.6705796223061,25870.05869433459,6,1191.0,Mocrocks,2010-02-26,2009-10,0.6905666589736938,-0.7,15.0,1.0,38.0,18.0,,,0.02203319314945455
228.0,4087.995378485411,61050.39252045795,6,2168.0,Copalis,2010-02-26,2009-10,0.5303332805633545,-0.7,14.934065934065934,1.0,91.0,31.0,,,0.02226029913803748
229.0,1633.7555068226661,24506.332602339993,4,877.0,Twin Harbors,2010-02-26,2009-10,0.5368000268936157,-0.7,15.0,1.0,59.0,28.0,,,0.036113114694097295
230.0,2216.666153472425,31121.99279475284,4,1516.0,Twin Harbors,2010-02-28,2009-10,0.6034499406814575,-0.8,14.04,0.8823529411764706,85.0,29.0,,,0.038345873539345036
231.0,9544.16959633222,141677.8953411094,6,3150.0,Copalis,2010-02-28,2009-10,0.31599998474121094,-0.8,14.844444444444445,0.9574468085106383,47.0,22.0,,,0.004924472425349806
232.0,3071.6124230814225,46012.75409775971,7,2126.0,LongBeach,2010-02-26,2009-10,0.6529666185379028,-0.7,14.98,0.9433962264150944,53.0,26.0,,,0.01725478110510789
233.0,5072.922590178091,76093.83885267135,7,3629.0,LongBeach,2010-02-28,2009-10,0.7153667211532593,-0.8,15.0,1.0,100.0,41.0,,,0.01971250264958003
234.0,2295.738829459996,33868.319075474355,6,1373.0,Mocrocks,2010-02-28,2009-10,0.5562000274658203,-0.8,14.75268817204301,0.93,100.0,36.0,,,0.04355896181079187
235.0,1174.5130818123248,15310.616959339237,4,742.0,Twin Harbors,2010-03-01,2009-10,0.6099666357040405,-0.4,13.035714285714286,0.9655172413793104,29.0,14.0,,,0.02469108301054573
236.0,1513.7853844452954,4796.930309151327,7,1207.0,LongBeach,2010-03-01,2009-10,0.7396999597549438,-0.4,3.168831168831169,0.927710843373494,83.0,43.0,,,0.05482943675692452
237.0,8171.922474341684,113112.35266465023,6,4245.0,Copalis,2010-03-27,2009-10,0.5093749761581421,-0.1,13.841584158415841,0.9805825242718447,103.0,46.0,,,0.01260413327749998
238.0,4158.495853280876,18036.266898532172,6,2057.0,Copalis,2010-03-28,2009-10,0.4946500062942505,-0.4,4.337209302325581,1.0,86.0,36.0,,,0.02068055446830605
239.0,5309.47850156568,74692.66366609346,6,3614.0,Mocrocks,2010-03-27,2009-10,0.6693249940872192,-0.1,14.067796610169491,0.9833333333333333,60.0,26.0,,,0.011300544861855447
240.0,1908.1908971688572,13357.336280182,6,1088.0,Mocrocks,2010-03-28,2009-10,0.5473666191101074,-0.4,7.0,0.96,50.0,20.0,,,0.02620282911640756
241.0,5511.129109151138,81501.12086417741,7,2877.0,LongBeach,2010-03-26,2009-10,0.5026999711990356,-0.1,14.788461538461538,0.9629629629629629,54.0,21.0,,,0.00979835509756683
242.0,3390.459034445879,12632.19414446771,7,1714.0,LongBeach,2010-03-28,2009-10,0.4542499780654907,-0.4,3.725806451612903,0.8985507246376812,69.0,25.0,,,0.020351226574037356
243.0,231.6491081593748,231.6491081593748,7,137.0,LongBeach,2010-03-29,2009-10,0.5026999711990356,-0.1,1.0,0.85,20.0,9.0,,,0.08633747895217443
244.0,2051.2888825851614,10803.454781615183,7,1328.0,LongBeach,2010-03-30,2009-10,0.5712333917617798,-0.7,5.266666666666667,0.8823529411764706,34.0,17.0,,,0.016574944801119915
245.0,2841.5234479149376,34153.997521016805,7,1655.0,LongBeach,2010-03-31,2009-10,0.5712333917617798,-1.0,12.019607843137255,0.9807692307692307,52.0,24.0,,,0.018300042548709823
246.0,1346.8664373899637,19953.57685022169,4,836.0,Twin Harbors,2010-03-26,2009-10,0.6207000017166138,0.1,14.814814814814815,1.0,27.0,12.0,,,0.020046531155919346
247.0,4244.037058544284,62532.39412842465,4,2801.0,Twin Harbors,2010-03-27,2009-10,0.6207000017166138,-0.1,14.734177215189874,0.9404761904761905,84.0,26.0,,,0.019792475617263394
248.0,92.22222466527687,0.0,4,83.0,Twin Harbors,2010-03-29,2009-10,0.8999999761581421,-0.1,0.0,1.0,12.0,4.0,,,0.13012047848069525
249.0,1155.1474110150766,17327.21116522615,4,717.0,Twin Harbors,2010-03-31,2009-10,0.6207000017166138,-1.0,15.0,1.0,42.0,17.0,,,0.03635899591645436
250.0,3579.5998892703255,37123.914980658374,7,1929.0,LongBeach,2010-04-01,2009-10,0.5303332805633545,-1.0,10.370967741935484,0.9841269841269841,63.0,25.0,,,0.01759973235803236
251.0,4195.253887913833,61763.460016509205,7,2378.0,LongBeach,2010-04-16,2009-10,0.5565249919891357,-0.7,14.722222222222221,0.9818181818181818,55.0,19.0,0.05,3088.1730008254603,0.013110052804777868
252.0,2302.0526705911907,20944.9054455428,4,1256.0,Twin Harbors,2010-04-16,2009-10,0.5368000268936157,-0.7,9.098360655737705,0.9838709677419355,62.0,18.0,0.02,418.898108910856,0.026932485425747346
253.0,3307.17160751393,48453.909598459904,4,1715.0,Twin Harbors,2010-04-17,2009-10,0.5185700058937073,-0.7,14.651162790697674,1.0,86.0,37.0,,,0.026004093590005144
254.0,6927.083950114219,103667.39428791624,4,3591.0,Twin Harbors,2010-04-18,2009-10,0.5183999538421631,-0.6,14.96551724137931,1.0,29.0,15.0,0.043333333333333335,4492.25375247637,0.004186465792654617
255.0,9386.695428905654,137102.64232522802,7,5117.0,LongBeach,2010-04-17,2009-10,0.5290999412536621,-0.7,14.606060606060606,0.9705882352941176,34.0,17.0,,,0.0036221479920717833
256.0,8178.220337654516,115312.90676092866,7,5000.0,LongBeach,2010-04-18,2009-10,0.5557999610900879,-0.6,14.1,0.9090909090909091,110.0,34.0,0.08,9225.032540874292,0.013450359058380127
257.0,864.7953833308326,12971.930749962488,7,494.0,LongBeach,2010-04-27,2009-10,0.5712333917617798,-1.0,15.0,1.0,16.0,10.0,,,0.018501486372851168
258.0,1606.3421159698846,23923.02365569435,6,984.0,Mocrocks,2010-04-30,2009-10,0.6018249988555908,-1.5,14.892857142857142,0.9824561403508771,57.0,25.0,0.03,717.6907096708304,0.03548434635020715
259.0,2555.678751508209,37953.73668284579,6,1327.0,Copalis,2010-04-30,2009-10,0.5116000175476074,-1.5,14.850746268656716,0.9852941176470589,68.0,29.0,0.03,1138.6121004853737,0.026607412985638533
260.0,1642.8503378361208,24417.265805485877,7,931.0,LongBeach,2010-04-28,2009-10,0.5557999610900879,-1.4,14.862745098039216,0.9807692307692307,52.0,26.0,,,0.031652305022800656
261.0,2696.9011654739825,40123.284686337414,7,1572.0,LongBeach,2010-04-29,2009-10,0.5712333917617798,-1.6,14.877551020408163,0.98,50.0,21.0,,,0.01853979694921911
262.0,797.9266528514353,11862.509572391336,4,313.0,Twin Harbors,2010-04-27,2009-10,0.3922666311264038,-1.0,14.866666666666667,1.0,30.0,15.0,,,0.0375974406830419
263.0,1593.8706839664374,23908.06025949656,4,742.0,Twin Harbors,2010-04-28,2009-10,0.46553337574005127,-1.4,15.0,1.0,27.0,17.0,0.03,717.2418077848968,0.016939893726390005
264.0,1076.5508284141822,16148.262426212732,4,608.0,Twin Harbors,2010-04-29,2009-10,0.5647666454315186,-1.6,15.0,1.0,23.0,10.0,0.045,726.671809179573,0.02136452770546863
265.0,1173.6856559093085,17605.284838639625,4,750.0,Twin Harbors,2010-04-30,2009-10,0.6099666357040405,-1.5,15.0,0.9545454545454546,22.0,14.0,,,0.018744371535286068
266.0,2888.0866746118536,43321.3001191778,6,1640.0,Mocrocks,2010-05-01,2009-10,0.5678499937057495,-1.1,15.0,1.0,44.0,19.0,0.06,2599.278007150668,0.015234999831129864
267.0,3978.04993664191,59670.74904962865,7,2211.0,LongBeach,2010-04-30,2009-10,0.5557999610900879,-1.5,15.0,1.0,50.0,29.0,0.01,596.7074904962865,0.01256897243532537
268.0,4129.459495283865,60885.51906999932,4,1412.0,Twin Harbors,2010-05-01,2009-10,0.34193336963653564,-1.1,14.744186046511627,1.0,43.0,21.0,0.045,2739.848358149969,0.010412985052670704
269.0,7118.245210643904,107192.39846616703,6,3326.0,Copalis,2010-05-01,2009-10,0.4672499895095825,-1.1,15.058823529411764,1.0,85.0,30.0,0.017391304347826087,1864.215625498557,0.011941145252048861
270.0,6761.899211194073,101428.48816791111,6,3685.0,Copalis,2010-05-02,2009-10,0.5116000175476074,-0.7,15.0,0.9387755102040817,49.0,18.0,0.05,5071.424408395556,0.0072464848217320835
271.0,2411.5184268536204,36065.59780605526,6,1590.0,Mocrocks,2010-05-02,2009-10,0.5817667245864868,-0.7,14.955555555555556,0.8823529411764706,51.0,21.0,0.04,1442.6239122422103,0.02114850105729493
272.0,7004.3185903875865,105064.7788558138,7,3893.0,LongBeach,2010-05-01,2009-10,0.5557999610900879,-1.1,15.0,1.0,35.0,15.0,,,0.004996917194490901
273.0,8933.407145734513,134001.10718601767,7,4058.0,LongBeach,2010-05-02,2009-10,0.4542499780654907,-0.7,15.0,1.0,28.0,13.0,,,0.003134302460777166
274.0,2776.745635432611,41651.18453148916,6,1495.0,Mocrocks,2010-05-15,2009-10,0.5384000539779663,-1.6,15.0,1.0,77.0,22.0,0.14,5831.1658344084835,0.02773030378348054
275.0,4922.23260230821,72491.06196126636,6,2564.0,Copalis,2010-05-15,2009-10,0.5116000175476074,-1.6,14.727272727272727,0.9821428571428571,56.0,26.0,0.03,2174.731858837991,0.011376951177345745
276.0,3479.313121437283,52189.69682155924,4,1965.0,Twin Harbors,2010-05-16,2009-10,0.5647666454315186,-1.6,15.0,1.0,42.0,17.0,0.02,1043.7939364311849,0.012071348146627877
277.0,7876.720248259754,118150.80372389632,7,3578.0,LongBeach,2010-05-15,2009-10,0.4542499780654907,-1.6,15.0,1.0,22.0,10.0,,,0.00279304067005053
278.0,3989.974967225835,59523.91226616501,6,2315.0,Copalis,2010-10-08,2010-11,0.568600058555603,-1.4,14.918367346938776,0.98,50.0,28.0,0.03,1785.7173679849502,0.012531406941323292
279.0,2461.3225887177514,12380.085259669884,6,1430.3846153846155,Copalis,2010-10-09,2010-11,0.5642999410629272,-1.5,5.029850746268656,0.9710144927536232,69.0,27.0,,,0.028033708509515684
280.0,2024.2286189530842,29165.998270267675,6,1156.0,Mocrocks,2010-10-08,2010-11,0.5631500482559204,-1.4,14.408450704225352,0.9861111111111112,72.0,23.0,,,0.03556910485597119
281.0,1683.6304343589848,8203.871934694691,6,840.2777777777777,Mocrocks,2010-10-09,2010-11,0.48157501220703125,-1.5,4.872727272727273,0.9649122807017544,57.0,18.0,,,0.03385541080557969
282.0,3251.1680270968263,47623.59091543685,4,2018.0,Twin Harbors,2010-10-07,2010-11,0.6207000017166138,-1.0,14.648148148148149,1.0,54.0,24.0,0.04,1904.943636617474,0.01660941530857143
283.0,2126.0270603358026,31181.73021825843,4,1449.0,Twin Harbors,2010-10-08,2010-11,0.6207000017166138,-1.4,14.666666666666666,0.9107142857142857,56.0,22.0,,,0.02634021035986009
284.0,1230.2716731395656,12633.943720317848,4,793.0,Twin Harbors,2010-10-10,2010-11,0.6207000017166138,-1.3,10.26923076923077,0.9629629629629629,27.0,15.0,,,0.02194637216274185
285.0,4625.079762672185,69541.37786017823,6,2642.0,LongBeach,2010-10-08,2010-11,0.5712333917617798,-1.4,15.035714285714286,1.0,56.0,20.0,,,0.012107899295480572
287.0,1933.217670463186,30058.416682685667,6,1032.0,Mocrocks,2010-11-05,2010-11,0.5338250398635864,-1.4,15.548387096774194,1.0,31.0,12.0,,,0.016035442088925562
288.0,4112.553471615228,56502.90856653965,6,1520.0,Copalis,2010-11-05,2010-11,0.3696000576019287,-1.4,13.73913043478261,1.0,46.0,22.0,,,0.011185264901111
289.0,1123.148082835945,13976.953919736203,6,677.8947368421052,Mocrocks,2010-11-06,2010-11,0.5717999935150146,-1.6,12.444444444444445,0.9473684210526315,38.0,19.0,,,0.033833472701168786
290.0,4061.5494142126176,41436.931102304006,6,2161.0,Copalis,2010-11-06,2010-11,0.4932667016983032,-1.6,10.202247191011235,0.9270833333333334,96.0,35.0,,,0.023636299896799558
291.0,1085.3357672029579,14471.143562706104,4,712.0,Twin Harbors,2010-11-07,2010-11,0.5697000026702881,-1.5,13.333333333333334,0.868421052631579,38.0,15.0,,,0.03501220649710146
292.0,2671.3386410348967,40070.07961552345,7,2052.0,LongBeach,2010-11-05,2010-11,0.7352333068847656,-1.4,15.0,0.9571428571428572,70.0,22.0,,,0.026204090684991355
293.0,1555.0556352107271,10653.785415699025,4,900.0,Twin Harbors,2010-11-06,2010-11,0.5666999816894531,-1.6,6.851063829787234,0.9791666666666666,48.0,20.0,,,0.03086706283244681
294.0,1009.3501209835122,12016.072868851335,4,241.77777777777777,Twin Harbors,2010-11-08,2010-11,0.22864997386932373,-1.2,11.904761904761905,0.9545454545454546,22.0,9.0,,,0.021796202866219673
295.0,1937.172584184308,28291.729834133614,4,1036.0,Twin Harbors,2010-11-20,2010-11,0.5348000526428223,-0.4,14.604651162790697,1.0,43.0,21.0,,,0.022197299482279303
